x,S_mean,S_lo,S_hi
-9.13700465233774,0.42730866974488246,-1.0281593366011785,1.9325626478547708
-9.130627687053556,0.6971736111381268,-0.7052409412727918,2.251223667643566
-9.124250721769371,0.9707289129246712,-0.3108015670751781,2.613085808996541
-9.117873756485187,1.1678887140005985,-0.1774574413072682,2.62731828311664
-9.111496791201002,1.1860364903717306,-0.030671578344050876,2.5459531335349044
-9.10511982591682,0.9503100345854529,-0.2172484492051357,2.3324624982976725
-9.098742860632635,0.4663929733448365,-0.7208948501791009,1.7991050718627588
-9.09236589534845,-0.157304100839877,-1.3082674021980456,1.0064716194851113
-9.085988930064268,-0.7391495733145624,-1.943133292445039,0.34552625813298216
-9.079611964780081,-1.0974866903024345,-2.160732196828776,-0.0177450009688875
-9.073234999495899,-1.1314428656033177,-2.2167574293345553,0.039232175971493886
-9.066858034211714,-0.8652878652391812,-2.0081669355388447,0.3393328759038515
-9.06048106892753,-0.431239440228853,-1.6111089965002878,0.7656764255731023
-9.054104103643347,-0.001143265958380677,-1.3267197151592245,1.3065507593681718
-9.04772713835916,0.2925661090364497,-0.9231769790924043,1.6590278860531853
-9.041350173074978,0.40194378085332566,-0.7954745861893504,1.7628904674925225
-9.034973207790793,0.35499487953914555,-0.8703211928163573,1.7435994917542477
-9.028596242506609,0.21068190090040792,-1.0068839830714802,1.5238432448789605
-9.022219277222426,0.016440126612239862,-1.2283964643954621,1.3675148518446565
-9.015842311938242,-0.20164694378322942,-1.3814827587045844,1.0098222501951462
-9.009465346654057,-0.4170094808210432,-1.5715168618780413,0.782630300375957
-9.003088381369873,-0.5779446433650115,-1.664578289488389,0.5677217555008369
-8.996711416085688,-0.6111004473413842,-1.7603371846147762,0.5413686735719858
-8.990334450801505,-0.4589212907672313,-1.5440920924492187,0.6744405029500603
-8.98395748551732,-0.12528214726405681,-1.195137624062677,0.9752576102439411
-8.977580520233136,0.30822356806388534,-0.7726905290196292,1.4506632545895586
-8.971203554948952,0.7139095762614116,-0.3731311440784329,1.7791705350785185
-8.964826589664767,0.9801967576080934,-0.08716810003490068,2.107428471602637
-8.958449624380584,1.06248576907587,0.02258416611762379,2.200018905003064
-8.9520726590964,0.9880567295257962,-0.05506445906909509,2.122662149568631
